trading_point,open,high,low,close,volume
2020-07-20,239.3,239.82,234.09,235.98,5592371.800686435
2020-07-21,235.96,246.96,235.58,245.91,11312636.685665432
2020-07-22,245.63,270.0,241.76,264.23,14624161.801548382
2020-07-23,264.43,280.76,260.0,275.66,29551350.858424302
2020-07-24,275.27,288.99,267.96,279.32,18332925.476215903
2020-07-25,279.84,309.0,279.84,305.66,24700559.003663145
2020-07-26,305.17,320.77,300.2,311.47,31646390.98173864
2020-07-27,311.38,334.41,311.38,322.86,46277964.15021794
2020-07-28,322.81,327.43,305.76,317.53,24551014.493301764
2020-07-29,317.96,330.02,313.09,318.4,16009008.458749617
2020-07-30,317.47,342.37,313.78,335.04,20587907.006664287
2020-07-31,335.49,349.94,328.92,346.67,19194593.66394465
2020-08-01,347.13,393.79,343.64,387.32,40181608.38427677
2020-08-02,387.42,415.67,325.0,371.96,48190633.75703664
2020-08-03,372.42,398.52,367.0,386.3,24670451.82508452
2020-08-04,386.3,403.54,380.87,389.75,23940781.548747808
2020-08-05,390.95,407.7,383.6,401.21,21569102.313457303
2020-08-06,401.23,404.0,389.64,394.9,14641487.24462083
2020-08-07,394.94,398.65,360.0,379.71,30675675.09713989
2020-08-08,379.6,397.64,376.41,397.48,9622276.797991062
2020-08-09,397.53,400.5,383.48,390.32,10302900.96235135
2020-08-10,391.36,400.51,384.61,395.99,30455536.633308645
2020-08-11,395.57,398.43,366.22,378.98,23785041.33162264
2020-08-12,378.71,389.3,365.41,387.31,21205762.59948424
2020-08-13,387.41,431.8,375.8,424.9,34575043.16977126
2020-08-14,425.43,444.8,418.0,438.72,45596818.1301624
2020-08-15,438.72,443.11,422.01,432.78,19366507.477379143
2020-08-16,432.55,437.11,412.43,434.05,15785195.40878249
2020-08-17,434.27,447.0,420.38,430.86,33748101.989939444
2020-08-18,431.26,434.41,413.23,422.09,15964814.885089822
2020-08-19,422.15,426.82,393.0,407.43,31415544.03463924
2020-08-20,408.25,419.36,402.33,416.18,18539872.6211048
2020-08-21,416.19,419.0,383.0,388.11,27849691.2645831
2020-08-22,387.72,396.92,379.4,396.12,10340937.458155751
2020-08-23,395.57,397.44,383.66,390.86,7244183.181161217
2020-08-24,390.98,410.47,387.65,408.28,19768871.147751104
2020-08-25,407.8,409.01,368.88,383.78,21888724.514826503
2020-08-26,383.1,393.38,376.38,386.14,18741236.92028082
2020-08-27,386.25,397.46,368.5,383.43,22490142.224256013
2020-08-28,383.43,398.32,379.83,395.42,14676937.571501488
2020-08-29,395.35,405.91,392.43,398.58,10797941.863545235
2020-08-30,398.66,430.0,398.44,428.92,18421704.907225896
2020-08-31,428.78,439.58,418.21,434.0,19802445.89552376
2020-09-01,434.0,489.0,429.61,475.59,43249670.671109565
2020-09-02,475.57,481.64,420.01,439.92,52563486.268787086
2020-09-03,440.24,451.42,372.13,382.47,45987544.76604793
2020-09-04,381.65,400.69,360.0,385.94,47348741.64744251
2020-09-05,385.65,394.86,309.7,334.91,60313246.29795169
2020-09-06,334.77,360.66,316.49,352.76,40895664.83053564
2020-09-07,353.5,358.65,323.28,353.53,31896818.397459324
2020-09-08,353.76,356.41,325.34,337.28,22996547.94932064
2020-09-09,337.12,359.34,330.72,351.21,17922129.579377856
2020-09-10,350.86,377.84,350.19,367.9,20695975.853850804
2020-09-11,368.49,375.42,355.52,374.06,15644774.00182092
2020-09-12,374.07,388.23,364.73,387.58,10796466.46139045
2020-09-13,387.72,390.55,353.05,366.48,15103022.873108314
2020-09-14,366.55,385.0,356.06,377.25,26089417.65290592
2020-09-15,377.25,382.35,362.07,364.03,20964622.22282349
2020-09-16,363.78,373.38,354.85,365.11,17054354.582189843
2020-09-17,364.8,394.32,363.33,389.27,24204337.718038023
2020-09-18,389.11,392.53,375.54,384.84,14393839.681422267
2020-09-19,383.49,388.36,377.11,385.5,5041659.294435255
2020-09-20,384.98,385.38,364.94,370.86,9276751.17633057
2020-09-21,371.04,376.47,330.77,340.18,29014124.00113262
2020-09-22,340.35,346.74,335.48,344.04,18029606.351606403
2020-09-23,344.38,344.61,313.0,320.17,18268684.79277768
2020-09-24,320.58,353.26,316.83,349.03,28836611.63079072
2020-09-25,348.83,358.03,337.78,351.51,22542511.94113888
2020-09-26,352.6,356.62,346.19,353.92,6727973.642462016
2020-09-27,354.23,362.25,347.16,357.39,6704197.362042255
2020-09-28,357.86,368.35,352.0,353.95,13556487.105464157
2020-09-29,352.4,360.8,350.25,359.8,15350381.20520002
2020-09-30,359.91,361.34,351.29,359.94,8471289.322061105
2020-10-01,360.03,369.69,345.01,352.95,14504007.36540524
2020-10-02,351.95,354.29,334.46,345.68,21356890.964210425
2020-10-03,345.84,351.26,344.03,346.31,3626868.613451784
2020-10-04,345.88,354.14,344.16,352.68,3878800.8023984297
2020-10-05,352.6,356.04,348.46,353.64,6560950.471914543
2020-10-06,354.88,355.1,336.85,340.77,14390565.592015488
2020-10-07,340.66,342.96,332.93,341.86,8385004.58803425
2020-10-08,342.0,353.45,333.82,351.25,10087983.341698674
2020-10-09,351.06,368.45,339.91,365.51,16116734.71589313
2020-10-10,365.2,378.51,365.11,371.06,8641179.664458338
2020-10-11,370.71,377.55,369.37,374.33,3562458.3063193792
2020-10-12,374.13,395.44,365.68,386.43,18828927.907268822
2020-10-13,386.94,387.8,374.19,381.5,14925347.298679544
2020-10-14,381.47,387.62,373.08,378.86,12170610.890432809
2020-10-15,378.43,382.0,370.15,377.88,10526432.438422356
2020-10-16,377.88,379.95,361.34,365.61,17216909.07657788
2020-10-17,365.77,370.65,363.62,368.56,2713370.481107644
2020-10-18,367.8,378.64,367.6,378.48,2831820.729120667
2020-10-19,378.58,384.7,372.81,379.17,11369098.233678931
2020-10-20,379.47,380.95,364.25,368.68,13942457.950841457
2020-10-21,369.06,402.46,368.2,391.59,34905923.11731308
2020-10-22,391.3,421.52,391.3,414.56,24820796.345654443
2020-10-23,414.12,419.51,401.5,409.76,10408903.838379154
2020-10-24,409.97,416.91,407.82,412.62,4200877.252370767
2020-10-25,412.36,418.13,403.2,406.28,5027128.258838058
2020-10-26,406.2,411.26,382.5,393.11,20915119.401856948
2020-10-27,393.36,410.88,390.39,403.91,12835335.653960392
2020-10-28,403.45,409.31,380.36,388.6,19188502.641314626
2020-10-29,389.0,394.02,380.53,387.34,15783007.420008894
2020-10-30,387.65,392.07,373.73,382.61,13971626.717144294
2020-10-31,382.49,394.0,380.79,387.01,4829035.905666803
2020-11-01,386.31,398.13,385.0,396.78,3807103.857000025
2020-11-02,397.14,404.5,378.23,383.86,19796318.639157627
2020-11-03,383.33,390.63,370.43,388.42,9770211.02965124
2020-11-04,388.8,408.81,375.05,403.06,21172272.38666265
2020-11-05,403.33,421.43,395.93,417.05,21797455.64162749
2020-11-06,418.02,458.7,415.86,456.3,35456017.058655456
2020-11-07,456.35,468.91,424.17,435.46,23413245.90280141
2020-11-08,435.09,460.86,432.86,454.83,12711383.159629185
2020-11-09,454.47,459.74,434.26,444.28,22975927.390421297
2020-11-10,445.14,455.25,439.09,450.55,16974739.61749431
2020-11-11,451.26,477.0,449.97,464.33,23669952.465930626
2020-11-12,463.29,470.43,451.63,463.06,17308200.50982179
2020-11-13,464.0,478.51,457.85,477.18,21344949.48966621
2020-11-14,477.3,478.35,451.88,461.31,11753964.056153923
2020-11-15,460.94,463.46,440.6,448.45,10524183.096522031
2020-11-16,448.51,466.49,445.91,460.57,14914503.976261985
2020-11-17,460.49,485.36,460.4,482.96,26257241.5921616
2020-11-18,482.5,496.0,458.33,478.71,42515366.30218024
2020-11-19,479.68,481.1,465.0,471.9,26118305.11023505
2020-11-20,471.98,514.72,471.32,510.35,55451146.653506726
2020-11-21,510.53,554.0,503.1,552.96,35205434.626610994
2020-11-22,553.18,581.92,511.25,561.26,43155062.26844246
2020-11-23,561.73,611.67,549.99,609.35,66910326.9385456
2020-11-24,609.25,623.65,589.97,605.72,43659722.88760635
2020-11-25,605.17,606.61,554.26,569.64,52023420.83942194
2020-11-26,569.0,576.99,480.74,520.21,98552934.30818193
2020-11-27,521.07,531.12,493.97,518.65,48382621.81785028
2020-11-28,519.39,548.65,506.51,537.92,46218179.457723215
2020-11-29,537.4,577.18,530.54,576.6,29658727.83887556
2020-11-30,576.97,617.0,570.76,617.0,55106894.76979715
2020-12-01,617.0,636.93,562.74,586.16,77415291.09344709
2020-12-02,585.69,604.99,575.24,598.2,68890495.24040931
2020-12-03,596.45,624.36,586.0,616.74,58071240.44597516
2020-12-04,616.26,620.92,565.83,567.78,76043695.56687132
2020-12-05,567.21,597.91,561.0,597.16,23041266.14865885
2020-12-06,598.0,607.41,583.5,602.47,20636757.905077405
2020-12-07,602.98,602.98,584.71,591.65,18977823.388539474
2020-12-08,591.66,595.45,548.68,554.72,62042823.478669934
2020-12-09,554.59,577.91,530.36,573.44,97630774.98272072
2020-12-10,573.75,574.9,548.38,558.11,34316615.99102872
2020-12-11,559.57,560.05,535.03,543.76,85291363.65292208
2020-12-12,543.38,574.52,543.38,568.2,27436697.715181477
2020-12-13,568.07,595.0,563.68,590.71,26579739.471295062
2020-12-14,590.5,591.64,575.59,586.17,28256494.304472625
2020-12-15,586.49,597.61,579.0,589.04,20363116.242267296
2020-12-16,589.12,639.92,581.0,638.31,80872611.94517505
2020-12-17,638.45,676.94,625.86,643.71,118613288.77055056
2020-12-18,644.67,664.42,628.6,655.0,55247183.15556305
2020-12-19,655.0,671.0,645.97,658.71,58810455.73917211
2020-12-20,658.92,661.39,621.55,638.49,31279617.947928727
2020-12-21,637.88,648.16,595.22,607.77,74900693.4629379
2020-12-22,608.39,638.19,587.59,637.23,64968303.33719425
2020-12-23,637.22,638.8,550.0,585.43,57247270.20691653
2020-12-24,584.86,614.95,565.67,612.23,29876924.819024228
2020-12-25,613.25,633.47,604.2,626.78,37956208.01077853
2020-12-26,626.82,652.73,615.5,636.49,37110690.73616619
2020-12-27,638.0,714.99,624.49,683.6,103617767.6640396
2020-12-28,683.85,747.0,680.67,729.63,102010132.04574868
2020-12-29,729.31,739.81,688.98,731.8,51004809.82352119
2020-12-30,733.57,758.5,716.83,752.71,77748721.27744195
2020-12-31,753.31,755.9,722.35,737.24,54023730.19683824
2021-01-01,737.5,750.34,716.24,731.18,49141143.20693241
2021-01-02,731.99,788.82,717.0,775.59,78902426.79084836
2021-01-03,775.4,1014.7,769.95,979.33,250918144.0395301
2021-01-04,980.23,1169.97,890.0,1042.95,333451263.06698954
2021-01-05,1045.65,1136.0,975.0,1102.97,333408942.50808114
2021-01-06,1102.97,1215.0,1059.73,1212.85,266121684.17714772
2021-01-07,1213.21,1291.0,1150.0,1226.56,268296687.5927605
2021-01-08,1229.76,1275.74,1065.0,1217.84,297541959.204565
2021-01-09,1219.76,1309.98,1171.88,1280.11,147892101.18067196
2021-01-10,1282.4,1352.85,1146.34,1256.0,199188344.44850177
2021-01-11,1258.23,1258.23,911.0,1087.82,426414995.1762073
2021-01-12,1086.46,1152.0,1005.04,1048.42,143007474.8990212
2021-01-13,1048.9,1137.09,985.29,1130.76,138022813.60614023
2021-01-14,1130.42,1246.54,1086.69,1233.01,138992587.63405085
2021-01-15,1233.84,1255.52,1059.55,1170.93,191733878.9139549
2021-01-16,1169.71,1293.18,1152.51,1228.19,143139081.80002174
2021-01-17,1226.44,1268.87,1166.08,1232.95,114684803.7839943
2021-01-18,1233.23,1261.3,1182.8,1257.86,115869069.34846686
2021-01-19,1258.64,1440.0,1251.49,1369.62,245429004.69314048
2021-01-20,1368.05,1408.28,1235.12,1377.8,206505528.10259116
2021-01-21,1378.36,1389.49,1081.22,1110.37,234942757.37647337
2021-01-22,1110.48,1275.57,1041.22,1234.77,187299634.83479705
2021-01-23,1232.26,1273.0,1196.22,1234.52,68648805.42098665
2021-01-24,1233.88,1400.0,1221.84,1393.5,188008001.9465102
2021-01-25,1393.86,1476.06,1293.2,1317.92,196837340.3142615
2021-01-26,1316.21,1378.34,1245.25,1367.96,151136725.07131767
2021-01-27,1366.91,1375.0,1205.98,1240.62,175174052.1010165
2021-01-28,1240.62,1364.0,1219.0,1331.71,144199451.9774601
2021-01-29,1332.47,1440.0,1287.61,1379.35,209418523.5885641
2021-01-30,1380.94,1407.67,1326.81,1378.15,96578003.47250415
2021-01-31,1374.46,1381.13,1282.48,1314.17,61402445.47037636
2021-02-01,1313.19,1377.76,1271.8,1375.28,83664786.9095175
2021-02-02,1375.65,1549.21,1362.85,1513.0,191191789.95689
2021-02-03,1513.62,1673.34,1507.61,1667.28,177063656.68819684
2021-02-04,1669.23,1698.56,1555.26,1598.89,160943342.77147436
2021-02-05,1598.15,1764.55,1593.0,1721.04,133734538.78485692
2021-02-06,1721.72,1745.52,1647.76,1679.46,127213222.98004106
2021-02-07,1680.03,1695.09,1492.6,1615.44,128838190.1455064
2021-02-08,1615.77,1779.43,1566.21,1752.3,192897129.49965504
2021-02-09,1754.07,1825.36,1708.21,1772.94,120453678.37357998
2021-02-10,1773.72,1839.0,1678.67,1743.14,153313228.5775942
2021-02-11,1745.21,1819.0,1704.87,1788.18,134510635.45215526
2021-02-12,1787.64,1868.8,1741.16,1845.93,127878056.01994625
2021-02-13,1845.74,1874.98,1765.54,1817.2,105529890.82152316
2021-02-14,1820.26,1853.3,1785.93,1802.0,112614623.63517584
2021-02-15,1803.43,1839.25,1660.0,1780.19,202644950.66811284
2021-02-16,1779.6,1826.23,1723.67,1781.16,156510979.41987684
2021-02-17,1783.75,1857.79,1733.46,1851.26,120725061.0549438
2021-02-18,1852.07,1951.26,1852.07,1939.05,140542968.570487
2021-02-19,1942.87,1974.99,1890.69,1958.16,127821748.1282486
2021-02-20,1957.84,2040.62,1801.94,1916.4,109742633.3796053
2021-02-21,1915.03,1976.94,1885.29,1935.24,53550540.97847087
2021-02-22,1936.27,1937.11,1540.58,1778.72,296467629.81035167
2021-02-23,1778.36,1782.06,1352.89,1578.14,320807005.3755028
2021-02-24,1578.21,1714.77,1500.0,1625.51,115149140.5610739
2021-02-25,1623.76,1672.91,1458.85,1480.16,65234225.061210416
2021-02-26,1480.21,1563.83,1400.0,1447.06,75774557.52692147
2021-02-27,1445.19,1527.7,1427.43,1459.03,109300588.85602663
2021-02-28,1457.78,1469.74,1293.42,1421.77,209232003.8950554
2021-03-01,1424.29,1573.31,1413.44,1570.83,88559990.23714744
2021-03-02,1572.12,1604.99,1455.0,1488.8,56723550.14613958
2021-03-03,1487.03,1658.0,1478.61,1568.0,97118328.816264
2021-03-04,1568.11,1625.39,1504.16,1538.23,125370511.8118099
2021-03-05,1540.71,1549.29,1441.25,1527.29,91751610.07897282
2021-03-06,1530.03,1672.98,1513.72,1651.16,127101461.04650266
2021-03-07,1652.87,1735.0,1630.39,1727.3,69506210.997194
2021-03-08,1729.6,1842.52,1665.76,1835.06,119983261.53485247
2021-03-09,1836.88,1872.78,1798.57,1872.78,68427335.40858912
2021-03-10,1873.23,1879.69,1758.79,1793.51,144934909.0477439
2021-03-11,1794.46,1848.47,1723.84,1826.23,111484262.53293651
2021-03-12,1827.37,1842.17,1720.55,1767.48,72250306.89446016
2021-03-13,1767.76,1943.32,1728.25,1920.98,100967100.42850214
2021-03-14,1922.22,1931.6,1837.0,1848.37,49336040.15516789
2021-03-15,1847.52,1890.0,1732.0,1793.21,153036641.8293546
2021-03-16,1795.47,1820.0,1711.89,1805.65,157607598.1905364
2021-03-17,1807.71,1840.98,1741.08,1822.3,77228697.78953625
2021-03-18,1829.74,1850.0,1758.53,1776.02,57847598.2722694
2021-03-19,1776.11,1841.0,1732.17,1809.44,37715743.81530461
2021-03-20,1810.84,1869.2,1800.0,1803.79,56601303.60758343
2021-03-21,1804.94,1816.79,1745.0,1783.59,37901761.450802326
2021-03-22,1783.99,1808.34,1654.3,1681.69,66050976.36329386
2021-03-23,1682.74,1722.15,1651.3,1670.16,56203529.89811944
